id,sediff,diff,yhat1,yhat0,se1,se0,date,aqs_id_full,treated,area,name,model,percentchg,observed,bgmean
17033,0.25323551351315954,-0.879423132649053,7.362272217447019,8.241695350096073,0.17226255692259326,0.18577474309340838,2025-02-08,840340390004,TRUE,cbsa,Union,M3,-0.10670415433868247,5.2,7.925
17035,0.2501111998403224,-0.8788696109946235,7.4695046034581525,8.348374214452775,0.16927993273694794,0.18336367992742228,2025-02-08,840340292002,TRUE,cbsa,Ocean,M3,-0.1052743430538987,6.8,7.925
17036,0.25782802664915633,-0.916709432788989,8.10643444413288,9.02314387692187,0.17485949117651178,0.19069251821602912,2025-02-08,840340310005,TRUE,cbsa,Passaic,M3,-0.10159534695369533,8.7,7.925
17038,0.2562102078108804,-0.899771775726296,7.756567972172165,8.656339747898462,0.17193558506590917,0.1896557218640123,2025-02-08,840340170008,TRUE,cbsa,Hudson,M3,-0.10394367618770249,8.6,7.925
17039,0.2302603193107349,-0.8638073635970605,7.081636651153758,7.9454440147508185,0.15357426865934518,0.17170202391833678,2025-02-08,840360870005,TRUE,cbsa,Rockland,M3,-0.1087173179992699,8.2,7.925
17041,0.262000143218908,-0.94088487849825,8.523379990329211,9.464264868827462,0.17235026016961805,0.1964376913341813,2025-02-08,840340030010,TRUE,cbsa,Bergen,M3,-0.09941447027726912,6.9,7.925
17050,0.23769382287577562,-0.8657638933241433,7.15790889156555,8.023672784889694,0.1590515537356197,0.17589421444864906,2025-02-08,840361192004,TRUE,cbsa,Westchester,M3,-0.10790119643893796,8.5,7.925
17051,0.24015973153714712,-0.8692102748207404,7.2686897825692505,8.137900057389992,0.16115171672312512,0.17658746084579757,2025-02-08,840361030009,TRUE,cbsa,Suffolk,M3,-0.10681014373375283,4.6,7.925
17052,0.25715085613408506,-0.9457468486105984,8.585045231771495,9.530792080382094,0.17177563857493033,0.19283476900807928,2025-02-08,840340171003,TRUE,cbsa,Hudson,M3,-0.09923066631128134,7.8,7.925
17071,0.26284749287315773,-0.9168538169924829,8.099859993654894,9.016713810647378,0.18027261384337184,0.19232140453047902,2025-02-09,840340190001,TRUE,cbsa,Hunterdon,M3,-0.10168381033784359,11.2,8.924999999999999
17072,0.2637137365822434,-0.9039066224504787,8.056089968328978,8.959996590779456,0.17902849940642948,0.1915722320472809,2025-02-09,840340273001,TRUE,cbsa,Morris,M3,-0.10088247392645998,5.8,8.924999999999999
17073,0.2575104585911613,-0.9334092409920506,8.5146877596979,9.44809700068995,0.17707219319877715,0.1852011160412275,2025-02-09,840340230011,TRUE,cbsa,Middlesex,M3,-0.09879335922608416,10.2,8.924999999999999
17074,0.2646892488892646,-0.9640588056356685,9.072733696372632,10.0367925020083,0.18279922391921202,0.19140257487404153,2025-02-09,840340392003,TRUE,cbsa,Union,M3,-0.09605247945922626,8.2,8.924999999999999
17075,0.2641732407791433,-0.9290943351473664,8.394672637516367,9.323766972663734,0.18096960141930496,0.19440960347483618,2025-02-09,840340390004,TRUE,cbsa,Union,M3,-0.09964795751238416,9.4,8.924999999999999
17077,0.2648328033029616,-0.9265220401356452,8.36524325957639,9.291765299712036,0.18052086736925374,0.19135370562829065,2025-02-09,840340292002,TRUE,cbsa,Ocean,M3,-0.09971431802785197,6.4,8.924999999999999
17078,0.2715366449834777,-0.9670891919108329,9.13503278195574,10.102121973866574,0.18777036507578765,0.19666814611877234,2025-02-09,840340310005,TRUE,cbsa,Passaic,M3,-0.09573129233765139,8.5,8.924999999999999
17080,0.26589441857536,-0.941651412717232,8.72411077554738,9.665762188264614,0.18207063401385087,0.1940228698396339,2025-02-09,840340170008,TRUE,cbsa,Hudson,M3,-0.09742133050412816,7.6,8.924999999999999
