id,sediff,diff,yhat1,yhat0,se1,se0,date,aqs_id_full,treated,area,name,model,percentchg
16369,0.39076242895854424,-3.0642352530937407,18.60912369456538,21.67335894765912,0.2589283051634273,0.2912947493094091,2025-01-23,840340030010,TRUE,cbsa,Bergen,M1,-0.14138257297790474
16378,0.37913580375341505,-3.0418803127135265,18.181920780169143,21.22380109288267,0.2533318189904805,0.2794290680182601,2025-01-23,840361192004,TRUE,cbsa,Westchester,M1,-0.14332401153785834
16379,0.370067145058003,-2.9911726421060836,17.633201618306177,20.62437426041226,0.24867231909187515,0.2757514221248523,2025-01-23,840361030009,TRUE,cbsa,Suffolk,M1,-0.14503095242251937
16380,0.37580998667749005,-3.042165040526206,18.255666259619062,21.29783130014527,0.25296562965548497,0.28010147055281237,2025-01-23,840340171003,TRUE,cbsa,Hudson,M1,-0.14283919323304323
16399,0.41366760939346725,-3.2003846441003616,20.808146336408043,24.008530980508407,0.2774863612728962,0.3057976161879161,2025-01-24,840340190001,TRUE,cbsa,Hunterdon,M1,-0.13330197698054203
16400,0.41458980415969876,-3.2369622689639934,21.135173844126278,24.37213611309027,0.27687097671577005,0.30445919515420233,2025-01-24,840340273001,TRUE,cbsa,Morris,M1,-0.1328140567549769
16401,0.4085177792002939,-3.1987993200426867,20.736126726511234,23.934926046553922,0.2743304722546296,0.30458989951932885,2025-01-24,840340230011,TRUE,cbsa,Middlesex,M1,-0.13364567385004475
16402,0.4135116872685807,-3.2068557152801738,20.853200073757435,24.06005578903761,0.27422202960553166,0.30662573556593453,2025-01-24,840340392003,TRUE,cbsa,Union,M1,-0.13328546464723084
16403,0.41551131013762305,-3.2509423972178646,21.400714863020227,24.65165726023809,0.2741728433647642,0.31214206549392176,2025-01-24,840340390004,TRUE,cbsa,Union,M1,-0.13187520672135397
16405,0.4085106074513928,-3.177919688429046,20.436106256402443,23.61402594483149,0.2752362380610476,0.3026940258254015,2025-01-24,840340292002,TRUE,cbsa,Ocean,M1,-0.13457763177924398
16406,0.41132815823828983,-3.203141972123833,20.80836163007275,24.01150360219658,0.27465321433981305,0.3071052083013996,2025-01-24,840340310005,TRUE,cbsa,Passaic,M1,-0.13340030783539972
16408,0.4128246496617655,-3.2183632053752422,21.023703661451595,24.242066866826836,0.27303637464214575,0.3065900726059551,2025-01-24,840340170008,TRUE,cbsa,Hudson,M1,-0.13275943932731632
16409,0.4122618222958696,-3.2117870760473166,20.876608279071437,24.088395355118756,0.27526655548366485,0.30376296493739763,2025-01-24,840360870005,TRUE,cbsa,Rockland,M1,-0.13333337603846723
16411,0.42884907738971206,-3.2810296514545425,21.777838464974312,25.058868116428854,0.2831157304174411,0.3200620658244702,2025-01-24,840340030010,TRUE,cbsa,Bergen,M1,-0.13093287518854316
16420,0.4139249199054435,-3.2392126076461905,21.32202561803117,24.56123822567736,0.27555748017747644,0.30717681318097956,2025-01-24,840361192004,TRUE,cbsa,Westchester,M1,-0.13188311508903408
16421,0.4136896128920903,-3.1931418988127676,20.727192542709076,23.92033444152184,0.27500151516230176,0.30539629574186045,2025-01-24,840361030009,TRUE,cbsa,Suffolk,M1,-0.1334906878755837
16422,0.4178775959772988,-3.2497107344896836,21.399857536213304,24.64956827070299,0.2787549345662561,0.31131972453682755,2025-01-24,840340171003,TRUE,cbsa,Hudson,M1,-0.13183641590802614
16441,0.31034793168336955,-2.5018400724160625,12.683500039486118,15.18534011190218,0.20663976755769983,0.2324049597443561,2025-01-25,840340190001,TRUE,cbsa,Hunterdon,M1,-0.1647536409444748
16442,0.3123875055627138,-2.533668401411877,12.946466905187847,15.480135306599724,0.20646271231152313,0.2351207800474397,2025-01-25,840340273001,TRUE,cbsa,Morris,M1,-0.16367223872595515
16443,0.3123082670819474,-2.5014287940956743,12.631501153594037,15.132929947689712,0.2056853829453897,0.23398665729243107,2025-01-25,840340230011,TRUE,cbsa,Middlesex,M1,-0.1652970576578634
16444,0.3133515765997957,-2.509620474929139,12.72266986688965,15.232290341818787,0.2097977028697243,0.23332185576620199,2025-01-25,840340392003,TRUE,cbsa,Union,M1,-0.1647566070900853
16445,0.3182267095806397,-2.5507752348719825,13.150195540106093,15.700970774978076,0.20941217205206009,0.23751957801204654,2025-01-25,840340390004,TRUE,cbsa,Union,M1,-0.1624597148436858
16447,0.3113837913868103,-2.4811469239218558,12.393497991180835,14.874644915102692,0.20715230412003938,0.23475458396711413,2025-01-25,840340292002,TRUE,cbsa,Ocean,M1,-0.16680377502004567
16448,0.3093409620966273,-2.506639039354897,12.68363708383527,15.190276123190166,0.2067466127815007,0.23099427128531463,2025-01-25,840340310005,TRUE,cbsa,Passaic,M1,-0.1650160286111026
16450,0.3107502606860447,-2.5215412715988674,12.860450810464458,15.381992082063327,0.20874550081877027,0.23070696529656262,2025-01-25,840340170008,TRUE,cbsa,Hudson,M1,-0.1639281348050616
16451,0.3120588692085445,-2.508282292303305,12.7388828723296,15.247165164632905,0.20763523229279837,0.23274390048774815,2025-01-25,840360870005,TRUE,cbsa,Rockland,M1,-0.1645081079151342
16453,0.32608736575938563,-2.5786781911614307,13.44635078553688,16.025028976698312,0.2153491127866737,0.24486942359988212,2025-01-25,840340030010,TRUE,cbsa,Bergen,M1,-0.16091566479605354
16462,0.31431297887620346,-2.5466429787665694,13.081717126350293,15.628360105116863,0.20893500775696125,0.23628152355573007,2025-01-25,840361192004,TRUE,cbsa,Westchester,M1,-0.16295010875343063
16463,0.31189202739900146,-2.50412277925134,12.623515795296008,15.127638574547348,0.20750463787507578,0.23359434964824494,2025-01-25,840361030009,TRUE,cbsa,Suffolk,M1,-0.16553295921972866
16464,0.31961219523496537,-2.551644417846683,13.15013097160817,15.701775389454856,0.21059321439530723,0.23670329043820335,2025-01-25,840340171003,TRUE,cbsa,Hudson,M1,-0.16250674554677047
16483,0.35993639849675285,-2.8177924257344316,16.455351360661485,19.273143786395917,0.2372364308376097,0.2673447518252975,2025-01-26,840340190001,TRUE,cbsa,Hunterdon,M1,-0.14620305109348014
16484,0.36073444455643855,-2.834774342872956,16.759697573880768,19.594471916753722,0.2386696521041741,0.2689864191199698,2025-01-26,840340273001,TRUE,cbsa,Morris,M1,-0.14467214808933734
16485,0.35845813118920483,-2.8104641848909386,16.400111896339094,19.210576081230034,0.2379196669312653,0.26561717176564575,2025-01-26,840340230011,TRUE,cbsa,Middlesex,M1,-0.1462977566631613
16486,0.35359458152065226,-2.8165363130346788,16.499534742067198,19.316071055101876,0.23400400104579366,0.26635522224258873,2025-01-26,840340392003,TRUE,cbsa,Union,M1,-0.14581310583296692
16487,0.36243617401484823,-2.857933415666585,16.98908051094213,19.847013926608717,0.24021027716513466,0.273233845055339,2025-01-26,840340390004,TRUE,cbsa,Union,M1,-0.1439981564095634
16489,0.35723438748111647,-2.785410917409046,16.123841052897816,18.909251970306862,0.24003976711950614,0.2677889287220689,2025-01-26,840340292002,TRUE,cbsa,Ocean,M1,-0.1473041303687194
16490,0.35608954495572404,-2.8169370779506884,16.461448976618552,19.27838605456924,0.23864287805561393,0.26772478431390023,2025-01-26,840340310005,TRUE,cbsa,Passaic,M1,-0.14611892665584608
16492,0.3609036666740703,-2.8326644002677153,16.656692851274588,19.489357251542305,0.2374961455023909,0.26970370715527714,2025-01-26,840340170008,TRUE,cbsa,Hudson,M1,-0.1453441672656265
16493,0.35535933933243935,-2.823389126787484,16.52098252934076,19.344371656128246,0.23910374537601017,0.267783157175415,2025-01-26,840360870005,TRUE,cbsa,Rockland,M1,-0.14595403650100167
16495,0.3760785298061057,-2.883631607696311,17.327847939041707,20.211479546738016,0.24888677316123672,0.2814857891633924,2025-01-26,840340030010,TRUE,cbsa,Bergen,M1,-0.14267295974191596
16504,0.36069982853937727,-2.847180719085131,16.915467637075366,19.762648356160497,0.2420570524753156,0.2720988774167493,2025-01-26,840361192004,TRUE,cbsa,Westchester,M1,-0.14406878409075147
16505,0.3583613858980333,-2.808620420777062,16.388569425973962,19.197189846751023,0.23734290516752168,0.2699568800871443,2025-01-26,840361030009,TRUE,cbsa,Suffolk,M1,-0.1463037269099258
16506,0.368525705221059,-2.8524764808307395,16.995795611943947,19.848272092774685,0.24084425504455395,0.27331625866648845,2025-01-26,840340171003,TRUE,cbsa,Hudson,M1,-0.14371409599272467
16525,0.29355928076853605,-2.309071425051226,11.115718104211204,13.424789529262432,0.1932907090120985,0.21925515587099703,2025-01-27,840340190001,TRUE,cbsa,Hunterdon,M1,-0.17200056805494576
16526,0.2960344274362454,-2.3348299666463483,11.36519758676036,13.700027553406708,0.1964711176566392,0.2227962272975588,2025-01-27,840340273001,TRUE,cbsa,Morris,M1,-0.17042520225192975
16527,0.29395763833027105,-2.3047750075787867,11.067040054333908,13.371815061912695,0.1959716902758818,0.21771680482476358,2025-01-27,840340230011,TRUE,cbsa,Middlesex,M1,-0.1723606703284089
16528,0.29042149108544585,-2.324610572199621,11.14837172868685,13.47298230088647,0.1924800256608841,0.218959405054228,2025-01-27,840340392003,TRUE,cbsa,Union,M1,-0.1725386792831065
16529,0.2975520119906609,-2.3540493489722216,11.552248553840622,13.906297902812844,0.1977152594797459,0.2243361299155776,2025-01-27,840340390004,TRUE,cbsa,Union,M1,-0.16927937006843966
16531,0.2994463555169608,-2.2860391470005617,10.842644422072324,13.128683569072885,0.19733590211378682,0.22189076155584958,2025-01-27,840340292002,TRUE,cbsa,Ocean,M1,-0.17412554236479294
16532,0.29239041503745294,-2.315822460244646,11.117203441747687,13.433025901992334,0.19443342582592965,0.21941214772140724,2025-01-27,840340310005,TRUE,cbsa,Passaic,M1,-0.17239767697471442
16534,0.29481117249535327,-2.3296371860473646,11.278804146564124,13.608441332611488,0.19410465654966036,0.22165942384130738,2025-01-27,840340170008,TRUE,cbsa,Hudson,M1,-0.17119059627090316
16535,0.29214118123461663,-2.3225677791302726,11.164099602829353,13.486667381959627,0.1948022017178671,0.2197178577168057,2025-01-27,840360870005,TRUE,cbsa,Rockland,M1,-0.17221213464766275
